"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-04,"GA 168","CGK3-PDG
(Domestic)","75 ",26,101
2017-04-04,"GA 162","CGK3-PDG
(Domestic)","92 ",11,103
2017-04-04,"GA 164","CGK3-PDG
(Domestic)","104 ",17,121
2017-04-04,"GA 138","CGK3-PGK
(Domestic)","73 ",13,86
2017-04-04,"GA 136","CGK3-PGK
(Domestic)","76 ",3,79
2017-04-04,"GA 172","CGK3-PKU
(Domestic)","110 ",34,144
2017-04-04,"GA 176","CGK3-PKU
(Domestic)","105 ",23,128
2017-04-04,"GA 178","CGK3-PKU
(Domestic)","90 ",21,111
2017-04-04,"GA 174","CGK3-PKU
(Domestic)","84 ",46,130
2017-04-04,"GA 144","CGK3-PKU
(Domestic)","56 ",55,111
2017-04-04,"GA 198","CGK3-PKU
(Domestic)","65 ",22,87
2017-04-04,"GA 170","CGK3-PKU
(Domestic)","160 ",0,160
2017-04-04,"GA 552","CGK3-PKY
(Domestic)","93 ",12,105
2017-04-04,"GA 550","CGK3-PKY
(Domestic)","122 ",6,128
2017-04-04,"GA 120","CGK3-PLM
(Domestic)","80 ",18,98
2017-04-04,"GA 102","CGK3-PLM
(Domestic)","135 ",4,139
2017-04-04,"GA 104","CGK3-PLM
(Domestic)","129 ",9,138
2017-04-04,"GA 116","CGK3-PLM
(Domestic)","47 ",9,56
2017-04-04,"GA 106","CGK3-PLM
(Domestic)","82 ",7,89
2017-04-04,"GA 108","CGK3-PLM
(Domestic)","69 ",11,80
2017-04-04,"GA 114","CGK3-PLM
(Domestic)","56 ",23,79
2017-04-04,"GA 110","CGK3-PLM
(Domestic)","62 ",4,66
2017-04-04,"GA 112","CGK3-PLM
(Domestic)","59 ",13,72
2017-04-04,"GA 622","CGK3-PLW
(Domestic)","91 ",5,96
2017-04-04,"GA 508","CGK3-PNK
(Domestic)","24 ",8,32
2017-04-04,"GA 510","CGK3-PNK
(Domestic)","30 ",13,43
2017-04-04,"GA 502","CGK3-PNK
(Domestic)","126 ",4,130
2017-04-04,"GA 514","CGK3-PNK
(Domestic)","50 ",4,54
2017-04-04,"GA 504","CGK3-PNK
(Domestic)","59 ",22,81
2017-04-04,"GA 512","CGK3-PNK
(Domestic)","61 ",22,83
2017-04-04,"GA 500","CGK3-PNK
(Domestic)","101 ",3,104
2017-04-04,"GA 8042","CGK3-SOC
(Domestic)","148 ",2,150
2017-04-04,"GA 228","CGK3-SOC
(Domestic)","66 ",7,73
2017-04-04,"GA 222","CGK3-SOC
(Domestic)","98 ",0,98
2017-04-04,"GA 224","CGK3-SOC
(Domestic)","85 ",20,105
2017-04-04,"GA 226","CGK3-SOC
(Domestic)","120 ",19,139
2017-04-04,"GA 246","CGK3-SRG
(Domestic)","149 ",5,154
2017-04-04,"GA 244","CGK3-SRG
(Domestic)","132 ",20,152
2017-04-04,"GA 242","CGK3-SRG
(Domestic)","130 ",23,153
2017-04-04,"GA 240","CGK3-SRG
(Domestic)","148 ",8,156
2017-04-04,"GA 238","CGK3-SRG
(Domestic)","155 ",3,158
2017-04-04,"GA 236","CGK3-SRG
(Domestic)","104 ",55,159
2017-04-04,"GA 234","CGK3-SRG
(Domestic)","123 ",28,151
2017-04-04,"GA 232","CGK3-SRG
(Domestic)","154 ",2,156
2017-04-04,"GA 230","CGK3-SRG
(Domestic)","99 ",1,100
2017-04-04,"GA 320","CGK3-SUB
(Domestic)","103 ",9,112
2017-04-04,"GA 302","CGK3-SUB
(Domestic)","148 ",0,148
2017-04-04,"GA 304","CGK3-SUB
(Domestic)","156 ",0,156
2017-04-04,"GA 308","CGK3-SUB
(Domestic)","151 ",10,161
2017-04-04,"GA 328","CGK3-SUB
(Domestic)","110 ",10,120
2017-04-04,"GA 326","CGK3-SUB
(Domestic)","86 ",11,97
2017-04-04,"GA 324","CGK3-SUB
(Domestic)","130 ",7,137
2017-04-04,"GA 322","CGK3-SUB
(Domestic)","113 ",0,113
2017-04-04,"GA 318","CGK3-SUB
(Domestic)","148 ",20,168
2017-04-04,"GA 316","CGK3-SUB
(Domestic)","117 ",23,140
2017-04-04,"GA 314","CGK3-SUB
(Domestic)","135 ",16,151
2017-04-04,"GA 448","CGK3-SUB
(Domestic)","84 ",17,101
2017-04-04,"GA 312","CGK3-SUB
(Domestic)","99 ",20,119
2017-04-04,"GA 306","CGK3-SUB
(Domestic)","156 ",0,156
2017-04-04,"GA 310","CGK3-SUB
(Domestic)","137 ",17,154
2017-04-04,"GA 284","CGK3-TJQ
(Domestic)","87 ",10,97
2017-04-04,"GA 282","CGK3-TJQ
(Domestic)","93 ",1,94
2017-04-04,"GA 68","CGK3-TKG
(Domestic)","65 ",12,77
2017-04-04,"GA 70","CGK3-TKG
(Domestic)","47 ",1,48
2017-04-04,"GA 72","CGK3-TKG
(Domestic)","93 ",25,118
2017-04-04,"GA 74","CGK3-TKG
(Domestic)","93 ",23,116
2017-04-04,"GA 76","CGK3-TKG
(Domestic)","71 ",23,94
2017-04-04,"GA 78","CGK3-TKG
(Domestic)","62 ",10,72
2017-04-04,"GA 80","CGK3-TKG
(Domestic)","121 ",4,125
2017-04-04,"GA 286","CGK3-TNJ
(Domestic)","104 ",17,121
2017-04-04,"GA 668","CGK3-TRK
(Domestic)","83 ",1,84
2017-04-04,"GA 650","CGK3-UPG
(Domestic)","117 ",5,122
2017-04-04,"GA 654","CGK3-UPG
(Domestic)","84 ",8,92
2017-04-04,"GA 610","CGK3-UPG
(Domestic)","113 ",16,129
2017-04-04,"GA 612","CGK3-UPG
(Domestic)","135 ",6,141
2017-04-04,"GA 614","CGK3-UPG
(Domestic)","80 ",8,88
2017-04-04,"GA 618","CGK3-UPG
(Domestic)","132 ",3,135
2017-04-04,"GA 608","CGK3-UPG
(Domestic)","139 ",1,140
2017-04-04,"GA 640","CGK3-UPG
(Domestic)","105 ",1,106
2017-04-04,"GA 642","CGK3-UPG
(Domestic)","157 ",2,159
2017-04-04,"GA 604","CGK3-UPG
(Domestic)","118 ",2,120
2017-04-04,"GA 616","CGK3-UPG
(Domestic)","113 ",6,119
