"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-01-01,"GA 268",CGK3-DT,"90 ",3,93
2017-01-01,"GA 208",CGK3-JO,"79 ",52,131
2017-01-01,"GA 214",CGK3-JO,"74 ",36,110
2017-01-01,"GA 212",CGK3-JO,"93 ",16,109
2017-01-01,"GA 210",CGK3-JO,"99 ",18,117
2017-01-01,"GA 216",CGK3-JO,"76 ",21,97
2017-01-01,"GA 206",CGK3-JO,"113 ",11,124
2017-01-01,"GA 204",CGK3-JO,"116 ",12,128
2017-01-01,"GA 202",CGK3-JO,"134 ",0,134
2017-01-01,"GA 258",CGK3-JO,"71 ",39,110
2017-01-01,"GA 218",CGK3-JO,"93 ",14,107
2017-01-01,"GA 186",CGK3-KN,"58 ",14,72
2017-01-01,"GA 122",CGK3-KN,"85 ",31,116
2017-01-01,"GA 118",CGK3-KN,"74 ",31,105
2017-01-01,"GA 182",CGK3-KN,"63 ",4,67
2017-01-01,"GA 194",CGK3-KN,"32 ",2,34
2017-01-01,"GA 192",CGK3-KN,"110 ",28,138
2017-01-01,"GA 196",CGK3-KN,"124 ",11,135
2017-01-01,"GA 184",CGK3-KN,"54 ",29,83
2017-01-01,"GA 188",CGK3-KN,"73 ",27,100
2017-01-01,"GA 456",CGK3-KO,"10 ",0,10
2017-01-01,"GA 452",CGK3-LB,"56 ",0,56
2017-01-01,"GA 432",CGK3-LO,"32 ",3,35
2017-01-01,"GA 430",CGK3-LO,"100 ",13,113
2017-01-01,"GA 434",CGK3-LO,"104 ",1,105
2017-01-01,"GA 440",CGK3-LO,"60 ",11,71
2017-01-01,"GA 602",CGK3-MD,"49 ",2,51
2017-01-01,"GA 626",CGK3-MD,"43 ",4,47
2017-01-01,"GA 606",CGK3-MD,"23 ",2,25
2017-01-01,"GA 600",CGK3-MD,"44 ",9,53
2017-01-01,"GA 292",CGK3-ML,"87 ",27,114
2017-01-01,"GA 290",CGK3-ML,"128 ",13,141
2017-01-01,"GA 148",CGK3-PD,"127 ",12,139
2017-01-01,"GA 160",CGK3-PD,"134 ",3,137
2017-01-01,"GA 124",CGK3-PD,"112 ",3,115
2017-01-01,"GA 162",CGK3-PD,"126 ",10,136
2017-01-01,"GA 166",CGK3-PD,"122 ",2,124
2017-01-01,"GA 168",CGK3-PD,"119 ",23,142
2017-01-01,"GA 164",CGK3-PD,"117 ",11,128
2017-01-01,"GA 138",CGK3-PG,"69 ",12,81
2017-01-01,"GA 178",CGK3-PK,"111 ",26,137
2017-01-01,"GA 170",CGK3-PK,"81 ",0,81
2017-01-01,"GA 198",CGK3-PK,"125 ",15,140
2017-01-01,"GA 174",CGK3-PK,"110 ",10,120
2017-01-01,"GA 176",CGK3-PK,"135 ",23,158
2017-01-01,"GA 172",CGK3-PK,"80 ",14,94
2017-01-01,"GA 144",CGK3-PK,"100 ",20,120
2017-01-01,"GA 552",CGK3-PK,"27 ",3,30
2017-01-01,"GA 550",CGK3-PK,"31 ",5,36
2017-01-01,"GA 108",CGK3-PL,"81 ",27,108
2017-01-01,"GA 106",CGK3-PL,"85 ",4,89
2017-01-01,"GA 110",CGK3-PL,"93 ",10,103
2017-01-01,"GA 112",CGK3-PL,"93 ",11,104
2017-01-01,"GA 102",CGK3-PL,"84 ",2,86
2017-01-01,"GA 114",CGK3-PL,"77 ",28,105
2017-01-01,"GA 116",CGK3-PL,"78 ",19,97
2017-01-01,"GA 120",CGK3-PL,"102 ",25,127
2017-01-01,"GA 104",CGK3-PL,"59 ",35,94
2017-01-01,"GA 622",CGK3-PL,"52 ",3,55
2017-01-01,"GA 502",CGK3-PN,"56 ",5,61
2017-01-01,"GA 504",CGK3-PN,"90 ",19,109
2017-01-01,"GA 510",CGK3-PN,"94 ",10,104
2017-01-01,"GA 512",CGK3-PN,"68 ",21,89
2017-01-01,"GA 514",CGK3-PN,"106 ",6,112
2017-01-01,"GA 228",CGK3-SO,"87 ",24,111
2017-01-01,"GA 222",CGK3-SO,"93 ",11,104
2017-01-01,"GA 224",CGK3-SO,"84 ",15,99
2017-01-01,"GA 226",CGK3-SO,"40 ",15,55
2017-01-01,"GA 238",CGK3-SR,"59 ",35,94
2017-01-01,"GA 246",CGK3-SR,"74 ",29,103
2017-01-01,"GA 244",CGK3-SR,"83 ",33,116
2017-01-01,"GA 242",CGK3-SR,"78 ",45,123
2017-01-01,"GA 240",CGK3-SR,"77 ",29,106
2017-01-01,"GA 232",CGK3-SR,"77 ",14,91
2017-01-01,"GA 236",CGK3-SR,"87 ",21,108
2017-01-01,"GA 234",CGK3-SR,"71 ",20,91
2017-01-01,"GA 298",CGK3-SU,"72 ",19,91
2017-01-01,"GA 306",CGK3-SU,"66 ",7,73
2017-01-01,"GA 308",CGK3-SU,"71 ",12,83
2017-01-01,"GA 448",CGK3-SU,"75 ",21,96
2017-01-01,"GA 328",CGK3-SU,"206 ",8,214
2017-01-01,"GA 326",CGK3-SU,"79 ",12,91
2017-01-01,"GA 324",CGK3-SU,"58 ",2,60
2017-01-01,"GA 322",CGK3-SU,"58 ",7,65
2017-01-01,"GA 320",CGK3-SU,"71 ",57,128
2017-01-01,"GA 318",CGK3-SU,"168 ",1,169
2017-01-01,"GA 316",CGK3-SU,"93 ",21,114
2017-01-01,"GA 314",CGK3-SU,"127 ",11,138
2017-01-01,"GA 312",CGK3-SU,"66 ",7,73
2017-01-01,"GA 310",CGK3-SU,"87 ",10,97
2017-01-01,"GA 304",CGK3-SU,"80 ",0,80
2017-01-01,"GA 284",CGK3-TJ,"53 ",3,56
2017-01-01,"GA 282",CGK3-TJ,"79 ",1,80
2017-01-01,"GA 80",CGK3-TK,"57 ",9,66
2017-01-01,"GA 72",CGK3-TK,"56 ",38,94
2017-01-01,"GA 74",CGK3-TK,"67 ",35,102
2017-01-01,"GA 76",CGK3-TK,"84 ",30,114
2017-01-01,"GA 78",CGK3-TK,"60 ",43,103
2017-01-01,"GA 286",CGK3-TN,"58 ",5,63
2017-01-01,"GA 668",CGK3-TR,"12 ",0,12
2017-01-01,"GA 654",CGK3-UP,"7 ",0,7
2017-01-01,"GA 650",CGK3-UP,"61 ",8,69
2017-01-01,"GA 642",CGK3-UP,"28 ",0,28
2017-01-01,"GA 640",CGK3-UP,"47 ",11,58
2017-01-01,"GA 604",CGK3-UP,"31 ",3,34
2017-01-01,"GA 608",CGK3-UP,"62 ",14,76
2017-01-01,"GA 618",CGK3-UP,"76 ",7,83
2017-01-01,"GA 616",CGK3-UP,"68 ",7,75
2017-01-01,"GA 614",CGK3-UP,"97 ",6,103
2017-01-01,"GA 610",CGK3-UP,"85 ",6,91
