"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-29,"GA 600","CGK3-MDC
(Domestic)","134 ",4,138
2017-04-29,"GA 606","CGK3-MDC
(Domestic)","102 ",16,118
2017-04-29,"GA 626","CGK3-MDC
(Domestic)","115 ",10,125
2017-04-29,"GA 290","CGK3-MLG
(Domestic)","160 ",8,168
2017-04-29,"GA 292","CGK3-MLG
(Domestic)","155 ",7,162
2017-04-29,"GA 162","CGK3-PDG
(Domestic)","122 ",28,150
2017-04-29,"GA 164","CGK3-PDG
(Domestic)","123 ",34,157
2017-04-29,"GA 166","CGK3-PDG
(Domestic)","133 ",23,156
2017-04-29,"GA 168","CGK3-PDG
(Domestic)","125 ",32,157
2017-04-29,"GA 160","CGK3-PDG
(Domestic)","149 ",2,151
2017-04-29,"GA 124","CGK3-PDG
(Domestic)","139 ",4,143
2017-04-29,"GA 148","CGK3-PDG
(Domestic)","135 ",19,154
2017-04-29,"GA 138","CGK3-PGK
(Domestic)","149 ",6,155
2017-04-29,"GA 136","CGK3-PGK
(Domestic)","154 ",4,158
2017-04-29,"GA 170","CGK3-PKU
(Domestic)","145 ",1,146
2017-04-29,"GA 144","CGK3-PKU
(Domestic)","128 ",31,159
2017-04-29,"GA 178","CGK3-PKU
(Domestic)","91 ",22,113
2017-04-29,"GA 172","CGK3-PKU
(Domestic)","139 ",14,153
2017-04-29,"GA 176","CGK3-PKU
(Domestic)","133 ",8,141
2017-04-29,"GA 198","CGK3-PKU
(Domestic)","88 ",37,125
2017-04-29,"GA 550","CGK3-PKY
(Domestic)","127 ",1,128
2017-04-29,"GA 552","CGK3-PKY
(Domestic)","104 ",15,119
2017-04-29,"GA 100","CGK3-PLM
(Domestic)","121 ",3,124
2017-04-29,"GA 104","CGK3-PLM
(Domestic)","132 ",19,151
2017-04-29,"GA 106","CGK3-PLM
(Domestic)","137 ",10,147
2017-04-29,"GA 102","CGK3-PLM
(Domestic)","152 ",0,152
2017-04-29,"GA 108","CGK3-PLM
(Domestic)","111 ",19,130
2017-04-29,"GA 110","CGK3-PLM
(Domestic)","104 ",15,119
2017-04-29,"GA 112","CGK3-PLM
(Domestic)","64 ",14,78
2017-04-29,"GA 114","CGK3-PLM
(Domestic)","114 ",22,136
2017-04-29,"GA 120","CGK3-PLM
(Domestic)","72 ",22,94
2017-04-29,"GA 622","CGK3-PLW
(Domestic)","119 ",7,126
2017-04-29,"GA 502","CGK3-PNK
(Domestic)","109 ",12,121
2017-04-29,"GA 500","CGK3-PNK
(Domestic)","88 ",1,89
2017-04-29,"GA 508","CGK3-PNK
(Domestic)","53 ",12,65
2017-04-29,"GA 510","CGK3-PNK
(Domestic)","56 ",6,62
2017-04-29,"GA 514","CGK3-PNK
(Domestic)","69 ",5,74
2017-04-29,"GA 512","CGK3-PNK
(Domestic)","92 ",16,108
2017-04-29,"GA 504","CGK3-PNK
(Domestic)","98 ",12,110
2017-04-29,"GA 228","CGK3-SOC
(Domestic)","150 ",2,152
2017-04-29,"GA 226","CGK3-SOC
(Domestic)","128 ",10,138
2017-04-29,"GA 222","CGK3-SOC
(Domestic)","156 ",8,164
2017-04-29,"GA 220","CGK3-SOC
(Domestic)","157 ",1,158
2017-04-29,"GA 224","CGK3-SOC
(Domestic)","149 ",12,161
2017-04-29,"GA 240","CGK3-SRG
(Domestic)","144 ",16,160
2017-04-29,"GA 238","CGK3-SRG
(Domestic)","153 ",11,164
2017-04-29,"GA 244","CGK3-SRG
(Domestic)","134 ",25,159
2017-04-29,"GA 236","CGK3-SRG
(Domestic)","97 ",62,159
2017-04-29,"GA 246","CGK3-SRG
(Domestic)","133 ",19,152
2017-04-29,"GA 242","CGK3-SRG
(Domestic)","109 ",44,153
2017-04-29,"GA 234","CGK3-SRG
(Domestic)","135 ",28,163
2017-04-29,"GA 232","CGK3-SRG
(Domestic)","159 ",3,162
2017-04-29,"GA 230","CGK3-SRG
(Domestic)","156 ",0,156
2017-04-29,"GA 314","CGK3-SUB
(Domestic)","188 ",25,213
2017-04-29,"GA 308","CGK3-SUB
(Domestic)","143 ",18,161
2017-04-29,"GA 328","CGK3-SUB
(Domestic)","106 ",8,114
2017-04-29,"GA 326","CGK3-SUB
(Domestic)","102 ",12,114
2017-04-29,"GA 324","CGK3-SUB
(Domestic)","142 ",5,147
2017-04-29,"GA 322","CGK3-SUB
(Domestic)","94 ",11,105
2017-04-29,"GA 320","CGK3-SUB
(Domestic)","90 ",21,111
2017-04-29,"GA 318","CGK3-SUB
(Domestic)","171 ",13,184
2017-04-29,"GA 302","CGK3-SUB
(Domestic)","157 ",1,158
2017-04-29,"GA 304","CGK3-SUB
(Domestic)","160 ",0,160
2017-04-29,"GA 306","CGK3-SUB
(Domestic)","159 ",1,160
2017-04-29,"GA 316","CGK3-SUB
(Domestic)","126 ",20,146
2017-04-29,"GA 310","CGK3-SUB
(Domestic)","128 ",35,163
2017-04-29,"GA 312","CGK3-SUB
(Domestic)","151 ",10,161
2017-04-29,"GA 448","CGK3-SUB
(Domestic)","104 ",16,120
2017-04-29,"GA 284","CGK3-TJQ
(Domestic)","82 ",8,90
2017-04-29,"GA 282","CGK3-TJQ
(Domestic)","83 ",4,87
2017-04-29,"GA 68","CGK3-TKG
(Domestic)","106 ",29,135
2017-04-29,"GA 70","CGK3-TKG
(Domestic)","130 ",20,150
2017-04-29,"GA 72","CGK3-TKG
(Domestic)","142 ",12,154
2017-04-29,"GA 74","CGK3-TKG
(Domestic)","115 ",40,155
2017-04-29,"GA 76","CGK3-TKG
(Domestic)","110 ",46,156
2017-04-29,"GA 78","CGK3-TKG
(Domestic)","109 ",45,154
2017-04-29,"GA 80","CGK3-TKG
(Domestic)","140 ",11,151
2017-04-29,"GA 286","CGK3-TNJ
(Domestic)","132 ",20,152
2017-04-29,"GA 668","CGK3-TRK
(Domestic)","71 ",2,73
2017-04-29,"GA 654","CGK3-UPG
(Domestic)","144 ",7,151
2017-04-29,"GA 612","CGK3-UPG
(Domestic)","159 ",16,175
2017-04-29,"GA 616","CGK3-UPG
(Domestic)","143 ",13,156
2017-04-29,"GA 618","CGK3-UPG
(Domestic)","145 ",8,153
2017-04-29,"GA 610","CGK3-UPG
(Domestic)","140 ",10,150
2017-04-29,"GA 640","CGK3-UPG
(Domestic)","106 ",10,116
2017-04-29,"GA 642","CGK3-UPG
(Domestic)","153 ",1,154
2017-04-29,"GA 608","CGK3-UPG
(Domestic)","149 ",12,161
2017-04-29,"GA 604","CGK3-UPG
(Domestic)","156 ",0,156
2017-04-29,"GA 650","CGK3-UPG
(Domestic)","154 ",6,160
2017-04-29,"GA 614","CGK3-UPG
(Domestic)","130 ",7,137
