"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-12,"GA 112","CGK3-PLM
(Domestic)","81 ",16,97
2017-04-12,"GA 114","CGK3-PLM
(Domestic)","60 ",12,72
2017-04-12,"GA 120","CGK3-PLM
(Domestic)","104 ",17,121
2017-04-12,"GA 622","CGK3-PLW
(Domestic)","96 ",16,112
2017-04-12,"GA 514","CGK3-PNK
(Domestic)","70 ",13,83
2017-04-12,"GA 500","CGK3-PNK
(Domestic)","96 ",1,97
2017-04-12,"GA 512","CGK3-PNK
(Domestic)","79 ",10,89
2017-04-12,"GA 510","CGK3-PNK
(Domestic)","56 ",8,64
2017-04-12,"GA 508","CGK3-PNK
(Domestic)","45 ",8,53
2017-04-12,"GA 504","CGK3-PNK
(Domestic)","74 ",8,82
2017-04-12,"GA 502","CGK3-PNK
(Domestic)","85 ",10,95
2017-04-12,"GA 226","CGK3-SOC
(Domestic)","133 ",12,145
2017-04-12,"GA 228","CGK3-SOC
(Domestic)","70 ",12,82
2017-04-12,"GA 224","CGK3-SOC
(Domestic)","75 ",14,89
2017-04-12,"GA 222","CGK3-SOC
(Domestic)","136 ",13,149
2017-04-12,"GA 220","CGK3-SOC
(Domestic)","143 ",4,147
2017-04-12,"GA 246","CGK3-SRG
(Domestic)","142 ",11,153
2017-04-12,"GA 244","CGK3-SRG
(Domestic)","130 ",12,142
2017-04-12,"GA 242","CGK3-SRG
(Domestic)","131 ",9,140
2017-04-12,"GA 240","CGK3-SRG
(Domestic)","80 ",16,96
2017-04-12,"GA 238","CGK3-SRG
(Domestic)","77 ",18,95
2017-04-12,"GA 236","CGK3-SRG
(Domestic)","131 ",14,145
2017-04-12,"GA 234","CGK3-SRG
(Domestic)","159 ",2,161
2017-04-12,"GA 232","CGK3-SRG
(Domestic)","158 ",2,160
2017-04-12,"GA 230","CGK3-SRG
(Domestic)","151 ",2,153
2017-04-12,"GA 448","CGK3-SUB
(Domestic)","94 ",3,97
2017-04-12,"GA 302","CGK3-SUB
(Domestic)","154 ",0,154
2017-04-12,"GA 320","CGK3-SUB
(Domestic)","104 ",8,112
2017-04-12,"GA 324","CGK3-SUB
(Domestic)","151 ",1,152
2017-04-12,"GA 326","CGK3-SUB
(Domestic)","144 ",10,154
2017-04-12,"GA 328","CGK3-SUB
(Domestic)","152 ",6,158
2017-04-12,"GA 318","CGK3-SUB
(Domestic)","163 ",5,168
2017-04-12,"GA 316","CGK3-SUB
(Domestic)","123 ",15,138
2017-04-12,"GA 314","CGK3-SUB
(Domestic)","136 ",8,144
2017-04-12,"GA 312","CGK3-SUB
(Domestic)","127 ",13,140
2017-04-12,"GA 310","CGK3-SUB
(Domestic)","137 ",14,151
2017-04-12,"GA 308","CGK3-SUB
(Domestic)","157 ",5,162
2017-04-12,"GA 304","CGK3-SUB
(Domestic)","157 ",0,157
2017-04-12,"GA 306","CGK3-SUB
(Domestic)","160 ",1,161
2017-04-12,"GA 322","CGK3-SUB
(Domestic)","126 ",1,127
2017-04-12,"GA 282","CGK3-TJQ
(Domestic)","94 ",1,95
2017-04-12,"GA 284","CGK3-TJQ
(Domestic)","60 ",32,92
2017-04-12,"GA 70","CGK3-TKG
(Domestic)","67 ",1,68
2017-04-12,"GA 72","CGK3-TKG
(Domestic)","102 ",10,112
2017-04-12,"GA 74","CGK3-TKG
(Domestic)","107 ",24,131
2017-04-12,"GA 76","CGK3-TKG
(Domestic)","116 ",33,149
2017-04-12,"GA 78","CGK3-TKG
(Domestic)","97 ",32,129
2017-04-12,"GA 68","CGK3-TKG
(Domestic)","103 ",31,134
2017-04-12,"GA 80","CGK3-TKG
(Domestic)","123 ",0,123
2017-04-12,"GA 286","CGK3-TNJ
(Domestic)","150 ",9,159
2017-04-12,"GA 668","CGK3-TRK
(Domestic)","47 ",1,48
2017-04-12,"GA 608","CGK3-UPG
(Domestic)","131 ",16,147
2017-04-12,"GA 610","CGK3-UPG
(Domestic)","105 ",15,120
2017-04-12,"GA 612","CGK3-UPG
(Domestic)","180 ",7,187
2017-04-12,"GA 604","CGK3-UPG
(Domestic)","126 ",0,126
2017-04-12,"GA 642","CGK3-UPG
(Domestic)","156 ",0,156
2017-04-12,"GA 654","CGK3-UPG
(Domestic)","71 ",2,73
2017-04-12,"GA 616","CGK3-UPG
(Domestic)","125 ",14,139
2017-04-12,"GA 650","CGK3-UPG
(Domestic)","99 ",19,118
2017-04-12,"GA 618","CGK3-UPG
(Domestic)","125 ",17,142
2017-04-12,"GA 640","CGK3-UPG
(Domestic)","121 ",7,128
2017-04-12,"GA 614","CGK3-UPG
(Domestic)","102 ",8,110
