"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-02-18,"GA 308","CGK3-SUB
(Domestic)","155 ",8,163
2017-02-18,"GA 304","CGK3-SUB
(Domestic)","135 ",0,135
2017-02-18,"GA 284","CGK3-TJQ
(Domestic)","45 ",13,58
2017-02-18,"GA 282","CGK3-TJQ
(Domestic)","87 ",0,87
2017-02-18,"GA 68","CGK3-TKG
(Domestic)","66 ",32,98
2017-02-18,"GA 70","CGK3-TKG
(Domestic)","69 ",0,69
2017-02-18,"GA 72","CGK3-TKG
(Domestic)","126 ",23,149
2017-02-18,"GA 74","CGK3-TKG
(Domestic)","103 ",24,127
2017-02-18,"GA 76","CGK3-TKG
(Domestic)","61 ",55,116
2017-02-18,"GA 80","CGK3-TKG
(Domestic)","96 ",2,98
2017-02-18,"GA 78","CGK3-TKG
(Domestic)","93 ",18,111
2017-02-18,"GA 286","CGK3-TNJ
(Domestic)","98 ",8,106
2017-02-18,"GA 668","CGK3-TRK
(Domestic)","66 ",0,66
2017-02-18,"GA 610","CGK3-UPG
(Domestic)","109 ",2,111
2017-02-18,"GA 650","CGK3-UPG
(Domestic)","85 ",6,91
2017-02-18,"GA 604","CGK3-UPG
(Domestic)","81 ",2,83
2017-02-18,"GA 642","CGK3-UPG
(Domestic)","134 ",0,134
2017-02-18,"GA 640","CGK3-UPG
(Domestic)","85 ",8,93
2017-02-18,"GA 608","CGK3-UPG
(Domestic)","156 ",2,158
2017-02-18,"GA 618","CGK3-UPG
(Domestic)","113 ",11,124
2017-02-18,"GA 616","CGK3-UPG
(Domestic)","92 ",8,100
2017-02-18,"GA 612","CGK3-UPG
(Domestic)","137 ",8,145
2017-02-18,"GA 614","CGK3-UPG
(Domestic)","70 ",6,76
