"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-16,"GA 142","CGK3-BTJ
(Domestic)","95 ",53,148
2017-04-16,"GA 126","CGK3-DJB
(Domestic)","92 ",7,99
2017-04-16,"GA 128","CGK3-DJB
(Domestic)","123 ",9,132
2017-04-16,"GA 130","CGK3-DJB
(Domestic)","25 ",0,25
2017-04-16,"GA 132","CGK3-DJB
(Domestic)","102 ",19,121
2017-04-16,"GA 134","CGK3-DJB
(Domestic)","130 ",9,139
2017-04-16,"GA 656","CGK3-DJJ
(Domestic)","113 ",10,123
2017-04-16,"GA 404","CGK3-DPS
(Domestic)","94 ",14,108
2017-04-16,"GA 402","CGK3-DPS
(Domestic)","136 ",6,142
2017-04-16,"GA 400","CGK3-DPS
(Domestic)","39 ",1,40
2017-04-16,"GA 652","CGK3-DPS
(Domestic)","68 ",5,73
2017-04-16,"GA 420","CGK3-DPS
(Domestic)","82 ",12,94
2017-04-16,"GA 408","CGK3-DPS
(Domestic)","90 ",14,104
2017-04-16,"GA 410","CGK3-DPS
(Domestic)","125 ",4,129
2017-04-16,"GA 412","CGK3-DPS
(Domestic)","214 ",3,217
2017-04-16,"GA 438","CGK3-DPS
(Domestic)","73 ",1,74
2017-04-16,"GA 426","CGK3-DPS
(Domestic)","113 ",9,122
2017-04-16,"GA 424","CGK3-DPS
(Domestic)","94 ",6,100
2017-04-16,"GA 422","CGK3-DPS
(Domestic)","145 ",19,164
2017-04-16,"GA 418","CGK3-DPS
(Domestic)","161 ",12,173
2017-04-16,"GA 414","CGK3-DPS
(Domestic)","102 ",13,115
2017-04-16,"GA 268","CGK3-DTB
(Domestic)","23 ",2,25
2017-04-16,"GA 214","CGK3-JOG
(Domestic)","134 ",7,141
2017-04-16,"GA 212","CGK3-JOG
(Domestic)","102 ",47,149
2017-04-16,"GA 210","CGK3-JOG
(Domestic)","98 ",22,120
2017-04-16,"GA 208","CGK3-JOG
(Domestic)","61 ",74,135
2017-04-16,"GA 206","CGK3-JOG
(Domestic)","66 ",29,95
2017-04-16,"GA 204","CGK3-JOG
(Domestic)","89 ",16,105
2017-04-16,"GA 202","CGK3-JOG
(Domestic)","48 ",2,50
2017-04-16,"GA 218","CGK3-JOG
(Domestic)","121 ",30,151
2017-04-16,"GA 216","CGK3-JOG
(Domestic)","104 ",42,146
2017-04-16,"GA 180","CGK3-KNO
(Domestic)","79 ",0,79
2017-04-16,"GA 186","CGK3-KNO
(Domestic)","95 ",29,124
2017-04-16,"GA 190","CGK3-KNO
(Domestic)","133 ",7,140
2017-04-16,"GA 194","CGK3-KNO
(Domestic)","20 ",0,20
2017-04-16,"GA 184","CGK3-KNO
(Domestic)","80 ",18,98
2017-04-16,"GA 188","CGK3-KNO
(Domestic)","118 ",21,139
2017-04-16,"GA 118","CGK3-KNO
(Domestic)","82 ",26,108
2017-04-16,"GA 192","CGK3-KNO
(Domestic)","121 ",6,127
2017-04-16,"GA 122","CGK3-KNO
(Domestic)","131 ",5,136
2017-04-16,"GA 182","CGK3-KNO
(Domestic)","52 ",14,66
2017-04-16,"GA 196","CGK3-KNO
(Domestic)","105 ",9,114
2017-04-16,"GA 456","CGK3-KOE
(Domestic)","16 ",0,16
2017-04-16,"GA 452","CGK3-LBJ
(Domestic)","58 ",2,60
2017-04-16,"GA 434","CGK3-LOP
(Domestic)","45 ",0,45
2017-04-16,"GA 432","CGK3-LOP
(Domestic)","98 ",2,100
2017-04-16,"GA 440","CGK3-LOP
(Domestic)","106 ",25,131
2017-04-16,"GA 430","CGK3-LOP
(Domestic)","130 ",20,150
2017-04-16,"GA 606","CGK3-MDC
(Domestic)","98 ",2,100
2017-04-16,"GA 602","CGK3-MDC
(Domestic)","44 ",2,46
2017-04-16,"GA 600","CGK3-MDC
(Domestic)","67 ",4,71
2017-04-16,"GA 626","CGK3-MDC
(Domestic)","74 ",15,89
2017-04-16,"GA 292","CGK3-MLG
(Domestic)","143 ",14,157
2017-04-16,"GA 290","CGK3-MLG
(Domestic)","95 ",8,103
2017-04-16,"GA 160","CGK3-PDG
(Domestic)","46 ",0,46
2017-04-16,"GA 148","CGK3-PDG
(Domestic)","93 ",12,105
2017-04-16,"GA 164","CGK3-PDG
(Domestic)","97 ",43,140
2017-04-16,"GA 124","CGK3-PDG
(Domestic)","60 ",2,62
2017-04-16,"GA 166","CGK3-PDG
(Domestic)","125 ",10,135
2017-04-16,"GA 168","CGK3-PDG
(Domestic)","114 ",17,131
2017-04-16,"GA 162","CGK3-PDG
(Domestic)","109 ",9,118
2017-04-16,"GA 136","CGK3-PGK
(Domestic)","38 ",8,46
2017-04-16,"GA 138","CGK3-PGK
(Domestic)","103 ",8,111
2017-04-16,"GA 172","CGK3-PKU
(Domestic)","67 ",46,113
2017-04-16,"GA 176","CGK3-PKU
(Domestic)","132 ",8,140
2017-04-16,"GA 170","CGK3-PKU
(Domestic)","20 ",1,21
2017-04-16,"GA 178","CGK3-PKU
(Domestic)","144 ",16,160
2017-04-16,"GA 144","CGK3-PKU
(Domestic)","98 ",13,111
2017-04-16,"GA 174","CGK3-PKU
(Domestic)","102 ",14,116
2017-04-16,"GA 198","CGK3-PKU
(Domestic)","133 ",12,145
2017-04-16,"GA 550","CGK3-PKY
(Domestic)","69 ",1,70
2017-04-16,"GA 552","CGK3-PKY
(Domestic)","134 ",26,160
2017-04-16,"GA 114","CGK3-PLM
(Domestic)","121 ",15,136
2017-04-16,"GA 104","CGK3-PLM
(Domestic)","67 ",39,106
2017-04-16,"GA 102","CGK3-PLM
(Domestic)","76 ",2,78
2017-04-16,"GA 108","CGK3-PLM
(Domestic)","120 ",32,152
2017-04-16,"GA 106","CGK3-PLM
(Domestic)","117 ",32,149
2017-04-16,"GA 110","CGK3-PLM
(Domestic)","111 ",20,131
2017-04-16,"GA 112","CGK3-PLM
(Domestic)","104 ",12,116
2017-04-16,"GA 100","CGK3-PLM
(Domestic)","29 ",0,29
2017-04-16,"GA 120","CGK3-PLM
(Domestic)","118 ",14,132
2017-04-16,"GA 116","CGK3-PLM
(Domestic)","96 ",17,113
2017-04-16,"GA 622","CGK3-PLW
(Domestic)","86 ",18,104
2017-04-16,"GA 510","CGK3-PNK
(Domestic)","87 ",11,98
2017-04-16,"GA 504","CGK3-PNK
(Domestic)","86 ",25,111
2017-04-16,"GA 502","CGK3-PNK
(Domestic)","33 ",7,40
2017-04-16,"GA 500","CGK3-PNK
(Domestic)","37 ",3,40
2017-04-16,"GA 508","CGK3-PNK
(Domestic)","94 ",9,103
2017-04-16,"GA 514","CGK3-PNK
(Domestic)","74 ",40,114
2017-04-16,"GA 512","CGK3-PNK
(Domestic)","71 ",20,91
2017-04-16,"GA 220","CGK3-SOC
(Domestic)","55 ",2,57
2017-04-16,"GA 222","CGK3-SOC
(Domestic)","39 ",12,51
2017-04-16,"GA 224","CGK3-SOC
(Domestic)","72 ",19,91
2017-04-16,"GA 226","CGK3-SOC
(Domestic)","133 ",5,138
2017-04-16,"GA 228","CGK3-SOC
(Domestic)","58 ",6,64
2017-04-16,"GA 244","CGK3-SRG
(Domestic)","113 ",43,156
2017-04-16,"GA 238","CGK3-SRG
(Domestic)","96 ",35,131
2017-04-16,"GA 234","CGK3-SRG
(Domestic)","99 ",16,115
2017-04-16,"GA 232","CGK3-SRG
(Domestic)","94 ",8,102
2017-04-16,"GA 242","CGK3-SRG
(Domestic)","138 ",20,158
2017-04-16,"GA 246","CGK3-SRG
(Domestic)","116 ",37,153
2017-04-16,"GA 236","CGK3-SRG
(Domestic)","94 ",46,140
2017-04-16,"GA 230","CGK3-SRG
(Domestic)","47 ",0,47
2017-04-16,"GA 240","CGK3-SRG
(Domestic)","107 ",30,137
2017-04-16,"GA 316","CGK3-SUB
(Domestic)","115 ",30,145
2017-04-16,"GA 306","CGK3-SUB
(Domestic)","38 ",0,38
2017-04-16,"GA 328","CGK3-SUB
(Domestic)","120 ",14,134
2017-04-16,"GA 326","CGK3-SUB
(Domestic)","95 ",8,103
2017-04-16,"GA 448","CGK3-SUB
(Domestic)","96 ",38,134
2017-04-16,"GA 324","CGK3-SUB
(Domestic)","141 ",1,142
2017-04-16,"GA 322","CGK3-SUB
(Domestic)","130 ",4,134
2017-04-16,"GA 320","CGK3-SUB
(Domestic)","134 ",15,149
2017-04-16,"GA 8002","CGK3-SUB
(Domestic)","165 ",31,196
2017-04-16,"GA 302","CGK3-SUB
(Domestic)","39 ",0,39
2017-04-16,"GA 304","CGK3-SUB
(Domestic)","53 ",1,54
2017-04-16,"GA 308","CGK3-SUB
(Domestic)","90 ",6,96
2017-04-16,"GA 318","CGK3-SUB
(Domestic)","194 ",6,200
2017-04-16,"GA 312","CGK3-SUB
(Domestic)","85 ",16,101
2017-04-16,"GA 314","CGK3-SUB
(Domestic)","103 ",16,119
2017-04-16,"GA 310","CGK3-SUB
(Domestic)","90 ",16,106
2017-04-16,"GA 284","CGK3-TJQ
(Domestic)","37 ",2,39
2017-04-16,"GA 282","CGK3-TJQ
(Domestic)","78 ",1,79
2017-04-16,"GA 68","CGK3-TKG
(Domestic)","135 ",21,156
2017-04-16,"GA 70","CGK3-TKG
(Domestic)","15 ",1,16
2017-04-16,"GA 72","CGK3-TKG
(Domestic)","85 ",30,115
2017-04-16,"GA 76","CGK3-TKG
(Domestic)","150 ",11,161
2017-04-16,"GA 78","CGK3-TKG
(Domestic)","123 ",39,162
2017-04-16,"GA 80","CGK3-TKG
(Domestic)","39 ",0,39
2017-04-16,"GA 74","CGK3-TKG
(Domestic)","136 ",20,156
2017-04-16,"GA 286","CGK3-TNJ
(Domestic)","79 ",14,93
2017-04-16,"GA 654","CGK3-UPG
(Domestic)","27 ",1,28
2017-04-16,"GA 614","CGK3-UPG
(Domestic)","130 ",4,134
2017-04-16,"GA 618","CGK3-UPG
(Domestic)","114 ",26,140
2017-04-16,"GA 612","CGK3-UPG
(Domestic)","181 ",8,189
2017-04-16,"GA 640","CGK3-UPG
(Domestic)","124 ",12,136
2017-04-16,"GA 642","CGK3-UPG
(Domestic)","155 ",0,155
2017-04-16,"GA 610","CGK3-UPG
(Domestic)","132 ",5,137
2017-04-16,"GA 604","CGK3-UPG
(Domestic)","82 ",1,83
2017-04-16,"GA 650","CGK3-UPG
(Domestic)","87 ",6,93
2017-04-16,"GA 608","CGK3-UPG
(Domestic)","117 ",20,137
2017-04-16,"GA 616","CGK3-UPG
(Domestic)","133 ",18,151
